Date,TQQQ,QLD,SSO,XLE,GLD,IEF,SPY,QQQ,state,year,total,revenue_rate,total_revenue_rate,,,,,
2013-10-17,2.001029015,5.213402271,10.81459045,61.97380447,127.4199982,88.29959869,147.8869324,74.85328674,growth1,2013,7.69 ,123.41%,69.24%,,,,,
2013-10-18,2.099947453,5.381577015,10.95804596,62.65117645,126.8499985,88.30820465,148.8858185,76.06627655,growth1,2013,7.84 ,127.73%,70.58%,,,,,
2013-10-21,2.112001181,5.403916836,10.95925236,62.37014771,126.9800034,88.24778748,148.8943481,76.2329483,growth1,2013,7.85 ,128.05%,70.67%,,,,,
2013-10-22,2.119273901,5.413225651,11.08221149,62.71603012,129.3399963,88.86060333,149.7566223,76.34404755,growth1,2013,7.92 ,129.96%,71.27%,,,,,
2013-10-23,2.085193157,5.356752872,10.98456383,61.73600769,128.6900024,89.0160141,149.0394897,75.88109589,growth1,2013,7.84 ,127.79%,70.59%,,,,,
2013-10-24,2.1111691,5.401434422,11.06171703,62.03147125,129.8999939,88.83470917,149.5346375,76.21440887,growth1,2013,7.90 ,129.50%,71.12%,,,,,
2013-10-25,2.153355837,5.476523399,11.14851475,62.40616226,130.4600067,88.99006653,150.2176971,76.76075745,growth1,2013,7.98 ,131.76%,71.82%,,,,,
2013-10-28,2.157719851,5.482108116,11.1919117,62.45661545,130.5599976,88.90378571,150.4567108,76.77924347,growth1,2013,8.00 ,132.46%,72.04%,,,,,
2013-10-29,2.168110609,5.497622967,11.3136692,62.89620972,129.7700043,89.02464294,151.2592468,76.90886688,growth1,2013,8.07 ,134.44%,72.66%,,,,,
2013-10-30,2.161252737,5.488314152,11.19673634,62.47105408,129.6000061,88.79156494,150.5079498,76.83480072,growth1,2013,8.01 ,132.62%,72.09%,,,,,
2013-10-31,2.147328615,5.463491917,11.12922573,62.25485992,127.7399979,88.68805695,150.0810547,76.65888214,growth1,2013,7.96 ,131.31%,71.68%,,,,,
2013-11-01,2.146290779,5.465352535,11.1726265,62.03147125,126.9499969,88.19608307,150.4396362,76.67739868,growth1,2013,7.99 ,131.96%,71.88%,,,,,
2013-11-04,2.156680107,5.478384972,11.25942326,62.80252457,126.8099976,88.36894989,150.9689941,76.78851318,growth1,2013,8.04 ,133.40%,72.33%,,,,,
2013-11-05,2.165824652,5.493899822,11.19552898,62.23323059,126.5599976,87.97127533,150.4908752,76.87184143,growth1,2013,8.01 ,132.68%,72.11%,,,,,
2013-11-06,2.162083864,5.490796089,11.30161476,62.42060852,127.1999969,88.23934174,151.2592468,76.85334778,growth1,2013,8.06 ,134.17%,72.57%,,,,,
2013-11-07,2.042176008,5.285387516,11.01350021,61.45496368,126.1600037,88.47273254,149.3468018,75.40885925,growth1,2013,7.83 ,127.25%,70.43%,,,,,
2013-11-08,2.122807264,5.428118706,11.30643559,62.37014771,124.2799988,87.47855377,151.3617096,76.42740631,growth1,2013,8.04 ,133.40%,72.33%,,,,,
2013-11-11,2.112624884,5.411364079,11.3136692,62.48547363,123.8700027,87.43531799,151.3872986,76.30702972,growth1,2013,8.03 ,133.28%,72.29%,,,,,
2013-11-12,2.123014688,5.425636768,11.26665497,61.90895462,122.4499969,87.35751343,151.0799255,76.42740631,growth1,2013,8.02 ,132.79%,72.14%,,,,,
2013-11-13,2.19907403,5.558438778,11.44989109,62.44943237,122.8499985,87.72061157,152.2923126,77.35334778,growth1,2013,8.17 ,137.22%,73.52%,,,,,
2013-11-14,2.216115475,5.58884716,11.56923676,62.82414627,124.2699966,88.14422607,153.0521393,77.59408569,growth1,2013,8.24 ,139.35%,74.18%,,,,,
2013-11-15,2.231492758,5.610565662,11.66567516,63.17006683,124.3199997,88.0750351,153.7180481,77.74221802,growth1,2013,8.30 ,141.05%,74.70%,,,,,
2013-11-18,2.169772625,5.507552147,11.58731842,62.68722916,122.9000015,88.38625336,153.18013,76.98297119,growth1,2013,8.21 ,138.54%,73.92%,,,,,
2013-11-19,2.14836812,5.469697475,11.52945614,62.79533386,122.9499969,88.05776215,152.8471832,76.76075745,growth1,2013,8.17 ,137.19%,73.51%,,,,,
2013-11-20,2.133405685,5.448597908,11.46556568,62.64400482,120.1200027,87.57361603,152.3691559,76.57555389,growth1,2013,8.13 ,135.98%,73.13%,,,,,
2013-11-21,2.198659182,5.551613331,11.64638805,63.24211502,119.9400024,87.65144348,153.5985107,77.35334778,growth1,2013,8.26 ,139.99%,74.37%,,,,,
2013-11-22,2.233362913,5.614910603,11.75367928,63.58081818,119.9199982,87.9021225,154.3669128,77.7700119,growth1,2013,8.35 ,142.38%,75.12%,,,,,
2013-11-25,2.248118401,5.639733791,11.75006294,63.00429535,120.4599991,87.97127533,154.2132263,77.95521545,growth1,2013,8.36 ,142.66%,75.20%,,,,,
2013-11-26,2.285316944,5.698688507,11.74282837,62.84575653,119.8199997,88.16149139,154.2558594,78.36263275,growth1,2013,8.38 ,143.35%,75.42%,,,,,
2013-11-27,2.331035376,5.776878834,11.78984547,62.42060852,119.4599991,87.96265411,154.6316071,78.90893555,growth1,2013,8.44 ,145.07%,75.95%,,,,,
2013-11-29,2.369272709,5.840797424,11.77176189,62.29088974,120.6999969,87.91078949,154.5291138,79.38116455,growth1,2013,8.46 ,145.67%,76.13%,,,,,
2013-12-02,2.354518652,5.811009884,11.72715664,62.33412552,117.5800018,87.53328705,154.1278839,79.14968872,growth1,2013,8.42 ,144.63%,75.81%,,,,,
2013-12-03,2.347661018,5.801701546,11.63312626,62.48547363,117.9599991,87.68911743,153.4618988,79.08486938,growth1,2013,8.37 ,143.14%,75.35%,,,,,
2013-12-04,2.35368681,5.81287241,11.60901928,62.28366852,119.9599991,87.29086304,153.44487,79.15893555,growth1,2013,8.37 ,142.93%,75.29%,,,,,
2013-12-05,2.346414089,5.802322388,11.51378441,62.07470703,118.3000031,87.07436371,152.7704315,79.05708313,growth1,2013,8.31 ,141.41%,74.81%,,,,,
2013-12-06,2.394833803,5.883617401,11.77296925,62.26927567,118.5500031,87.15227509,154.4779053,79.63114929,growth1,2013,8.48 ,146.25%,76.32%,,,,,
2013-12-09,2.423511744,5.929540157,11.82359886,62.35573959,119.7200012,87.25617981,154.870575,79.95526886,growth1,2013,8.53 ,147.61%,76.73%,,,,,
2013-12-10,2.41914773,5.92271328,11.73921108,62.16838837,121.8199997,87.61988068,154.3156433,79.89968872,growth1,2013,8.48 ,146.29%,76.33%,,,,,
2013-12-11,2.32874918,5.77129364,11.47520828,61.28922272,120.8600006,87.28220367,152.5825806,78.87188721,growth1,2013,8.28 ,140.43%,74.51%,,,,,
2013-12-12,2.309838533,5.743368626,11.40649223,61.54863358,118.2900009,87.03106689,152.0788879,78.66817474,growth1,2013,8.23 ,139.06%,74.09%,,,,,
2013-12-13,2.29882431,5.724751472,11.39684963,61.3468895,119.3799973,87.16092682,152.0617676,78.5663147,growth1,2013,8.22 ,138.67%,73.97%,,,,,
2013-12-16,2.33830905,5.787429333,11.54030609,61.88014603,119.6900024,87.11762238,153.0093994,79.00152588,growth1,2013,8.32 ,141.59%,74.87%,,,,,
2013-12-17,2.323554039,5.766949177,11.45350838,61.52701187,118.6500015,87.39474487,152.5227814,78.84411621,growth1,2013,8.27 ,140.05%,74.39%,,,,,
2013-12-18,2.40376997,5.90099287,11.84168243,62.45661545,117.6100006,87.06570435,155.1267548,79.76077271,growth1,2013,8.52 ,147.48%,76.70%,,,,,
2013-12-19,2.382157564,5.862517834,11.83806324,62.63676834,114.8199997,86.70200348,154.9474335,79.53858948,growth1,2013,8.50 ,146.92%,76.52%,,,,,
2013-12-20,2.453852654,5.980425358,11.95741177,62.74753952,115.9400024,86.97045135,155.8487091,80.34855652,growth1,2013,8.62 ,150.23%,77.55%,,,,,
2013-12-23,2.53323698,6.107022762,12.09122086,62.81272125,115.5699997,86.69333649,156.6813965,81.19385529,growth1,2013,8.74 ,153.87%,78.68%,,,,,
2013-12-24,2.536769629,6.115089893,12.14720821,63.16023254,116.0999985,86.35565948,157.024704,81.23101044,growth1,2013,8.77 ,154.79%,78.96%,,,,,
2013-12-26,2.561500311,6.152944088,12.27028275,63.60910034,116.7399979,86.28107452,157.8230286,81.50035095,growth1,2013,8.85 ,157.09%,79.67%,,,,,
2013-12-27,2.54279685,6.121294975,12.2690773,63.92041397,117.1200027,86.22904968,157.8144684,81.29599762,growth1,2013,8.84 ,156.65%,79.54%,,,,,
2013-12-30,2.529495955,6.102676868,12.25700951,63.46431351,115.3899994,86.4631958,157.7887115,81.17527008,growth1,2013,8.82 ,156.22%,79.40%,,,,,
2013-12-31,2.579164028,6.180868626,12.37526226,64.07967377,116.1200027,86.07289886,158.5355225,81.70472717,growth1,2013,8.92 ,158.99%,80.26%,,,,,
2014-01-02,2.518898249,6.085922718,12.13755417,63.16744614,118,86.41114807,157.0162201,81.06378174,growth1,2014,8.76 ,154.26%,78.80%,,,,,
2014-01-03,2.464035511,5.99966383,12.12186718,62.93580246,119.2900009,86.35913849,156.990387,80.47862244,growth1,2014,8.71 ,152.87%,78.37%,,,,,
2014-01-06,2.437851191,5.950638294,12.06636238,63.02268982,119.5,86.60194397,156.5354614,80.18135834,growth1,2014,8.66 ,151.42%,77.92%,,,,,
2014-01-07,2.50102663,6.059237957,12.20512581,63.50048447,118.8199997,86.74074554,157.4968719,80.92446899,growth1,2014,8.78 ,154.88%,78.99%,,,,,
2014-01-08,2.519729614,6.090266705,12.20995331,63.05886459,118.1200027,86.31573486,157.5312042,81.10096741,growth1,2014,8.79 ,155.36%,79.14%,,,,,
2014-01-09,2.493752718,6.046826839,12.22925758,62.86339569,118.4599991,86.5412674,157.634201,80.831604,growth1,2014,8.78 ,155.06%,79.05%,,,,,
2014-01-10,2.518690586,6.085922718,12.28235149,62.91405869,120.2600021,87.26981354,158.0634003,81.09166718,growth1,2014,8.83 ,156.36%,79.45%,,,,,
2014-01-13,2.406678915,5.901613712,11.96621132,61.66159058,121.0199966,87.52131653,155.9603577,79.89342499,growth1,2014,8.58 ,149.30%,77.26%,,,,,
2014-01-14,2.544458866,6.131844521,12.2196064,62.46520615,119.8899994,87.1917038,157.6599426,81.41677094,growth1,2014,8.82 ,156.06%,79.35%,,,,,
2014-01-15,2.603893518,6.229273319,12.36078548,62.28421783,119.6600037,87.1137085,158.5097809,82.08558655,growth1,2014,8.93 ,159.41%,80.39%,,,,,
2014-01-16,2.60929656,6.236100197,12.31975651,62.37106705,119.7900009,87.35652161,158.3037109,82.09486389,growth1,2014,8.92 ,158.91%,80.24%,,,,,
2014-01-17,2.562954426,6.162872791,12.2159853,62.26972198,120.9300003,87.56472015,157.634201,81.63040161,growth1,2014,8.83 ,156.42%,79.47%,,,,,
2014-01-21,2.620310783,6.255958557,12.28355789,62.78374481,119.6999969,87.46926117,158.0977173,82.25276947,growth1,2014,8.91 ,158.65%,80.16%,,,,,
2014-01-22,2.64462471,6.292572021,12.30768967,63.07335281,119.1900024,87.22644043,158.2007751,82.46641541,growth1,2014,8.94 ,159.50%,80.42%,,,,,
2014-01-23,2.612829447,6.247270107,12.10859489,62.35660172,121.7900009,87.81625366,156.9045563,82.18775177,growth1,2014,8.81 ,155.99%,79.33%,,,,,
2014-01-24,2.458009481,5.992838383,11.58732891,61.05344391,122.2900009,88.17180634,153.556839,80.57150269,growth1,2014,8.44 ,145.01%,75.93%,,,,,
2014-01-27,2.386521578,5.885478497,11.46425343,60.83622742,120.9599991,87.90293121,152.8014984,79.79124451,growth1,2014,8.32 ,141.77%,74.93%,,,,,
2014-01-28,2.385690451,5.87678957,11.60301876,61.29960251,120.9499969,88.03305054,153.71138,79.74480438,growth1,2014,8.39 ,143.68%,75.52%,,,,,
2014-01-29,2.310461998,5.752057076,11.3809948,60.95932388,122.4700012,88.44937134,152.2349396,78.89021301,growth1,2014,8.22 ,138.79%,74.00%,,,,,
2014-01-30,2.432240009,5.954362392,11.62473297,61.15480804,119.7699966,88.36263275,153.8486938,80.34855652,growth1,2014,8.44 ,145.03%,75.94%,,,,,
2014-01-31,2.415199757,5.928918839,11.47993755,60.36565399,120.0899963,88.70954132,152.9473877,80.13492584,growth1,2014,8.35 ,142.59%,75.18%,,,,,
2014-02-03,2.255183458,5.662693977,10.95384502,59.2869072,121.3199997,89.19177246,149.505249,78.29572296,growth1,2014,7.97 ,131.39%,71.71%,,,,,
2014-02-04,2.299240351,5.739024162,11.11432552,59.89507675,120.9899979,88.92238617,150.552536,78.87162018,growth1,2014,8.08 ,134.73%,72.75%,,,,,
2014-02-05,2.278043032,5.709236145,11.08899021,59.30863953,121.2900009,88.60095215,150.3636169,78.66729736,growth1,2014,8.06 ,133.96%,72.51%,,,,,
2014-02-06,2.365324497,5.849486828,11.37134266,60.19190979,121.2399979,88.4358902,152.3465271,79.67046356,growth1,2014,8.26 ,139.94%,74.36%,,,,,
2014-02-07,2.490843296,6.058617592,11.66576099,60.84347916,122.1699982,88.67049408,154.2349701,81.09166718,growth1,2014,8.51 ,147.01%,76.55%,,,,,
2014-02-10,2.53656292,6.129982948,11.70075321,60.5466423,122.9199982,88.71389008,154.518219,81.55612183,growth1,2014,8.56 ,148.48%,77.01%,,,,,
2014-02-11,2.623428106,6.268989086,11.95776653,61.33580399,124.3600006,88.32293701,156.209259,82.48500061,growth1,2014,8.75 ,154.08%,78.74%,,,,,
2014-02-12,2.635896921,6.293813229,11.97586441,61.19099426,124.4300003,88.11442566,156.2865295,82.64291382,growth1,2014,8.77 ,154.67%,78.92%,,,,,
2014-02-13,2.703644276,6.38565731,12.09532356,61.48058701,125.4899979,88.53144836,157.0933838,83.25596619,growth1,2014,8.87 ,157.66%,79.85%,,,,,
2014-02-14,2.711540461,6.414203644,12.22684765,62.28421783,127.1500015,88.47062683,157.9603882,83.42316437,growth1,2014,8.95 ,159.93%,80.55%,,,,,
2014-02-18,2.753933907,6.476881504,12.26183891,62.56654358,127.4000015,88.68785858,158.1492462,83.83188629,growth1,2014,9.00 ,161.29%,80.97%,,,,,
2014-02-19,2.693669319,6.388761044,12.1001482,62.64620972,126.2699966,88.5140686,157.1020203,83.25596619,growth1,2014,8.87 ,157.74%,79.88%,,,,,
2014-02-20,2.732737064,6.440888882,12.22805405,63.05886459,127.5999985,88.41851807,158.0290527,83.64611053,growth1,2014,8.96 ,160.32%,80.67%,,,,,
2014-02-21,2.718606472,6.422891617,12.20753956,62.55931473,127.5800018,88.53144836,157.8487854,83.53462982,growth1,2014,8.94 ,159.77%,80.50%,,,,,
2014-02-24,2.76640296,6.499843121,12.3294096,63.50048447,128.9900055,88.44458008,158.724411,83.98051453,growth1,2014,9.04 ,162.57%,81.37%,,,,,
2014-02-25,2.756428003,6.479983807,12.33182144,63.47153854,129.2100067,88.74863434,158.6642456,83.88761902,growth1,2014,9.03 ,162.35%,81.30%,,,,,
2014-02-26,2.747284651,6.469434738,12.32820415,63.07335281,128.1100006,89.00930023,158.6728668,83.81332397,growth1,2014,9.03 ,162.15%,81.24%,,,,,
2014-02-27,2.801315308,6.555072308,12.46214008,63.13851547,128.1999969,89.11354828,159.5054932,84.35707855,growth1,2014,9.13 ,165.24%,82.20%,,,,,
2014-02-28,2.787184715,6.53707552,12.52005863,63.45706558,127.6200027,89.02671051,159.9088745,84.26382446,growth1,2014,9.15 ,165.83%,82.38%,,,,,
2014-03-03,2.726088047,6.44150877,12.34750843,63.05162811,130.2899933,89.46700287,158.7843933,83.63887024,growth1,2014,9.02 ,162.04%,81.21%,,,,,
2014-03-04,2.835812807,6.605959892,12.70588207,63.73941422,128.6799927,88.77953339,161.0162048,84.70219421,growth1,2014,9.28 ,169.47%,83.51%,,,,,
2014-03-05,2.859087706,6.642573833,12.70346928,63.1457634,128.8899994,88.87524414,161.1622009,84.9353714,growth1,2014,9.29 ,169.93%,83.65%,,,,,
2014-03-06,2.848281622,6.627059937,12.777071,63.60186386,130.1699982,88.49236298,161.5312958,84.86077881,growth1,2014,9.32 ,170.79%,83.92%,,,,,
2014-03-07,2.807549953,6.562520027,12.78069305,63.72493744,129.0899963,88.10946655,161.5999298,84.44104004,growth1,2014,9.30 ,169.97%,83.67%,,,,,
2014-03-10,2.813369036,6.57244873,12.77828026,63.82629013,129.1300049,88.20516968,161.5141144,84.51565552,growth1,2014,9.30 ,170.07%,83.70%,,,,,
2014-03-11,2.778456688,6.519078732,12.64675522,63.10228348,129.8600006,88.29221344,160.7158051,84.15189362,growth1,2014,9.21 ,167.44%,82.88%,,,,,
2014-03-12,2.809628963,6.564381123,12.65278912,63.10953903,131.7599945,88.64030457,160.758728,84.46902466,growth1,2014,9.23 ,168.14%,83.10%,,,,,
2014-03-13,2.69034338,6.382555008,12.36802197,62.47968674,132.2100067,89.16242218,158.9561462,83.27511597,growth1,2014,9.01 ,161.55%,81.06%,,,,,
2014-03-14,2.635065794,6.290710926,12.29562473,62.53760147,133.1000061,89.17115784,158.5097809,82.70613861,growth1,2014,8.93 ,159.27%,80.35%,,,,,
2014-03-17,2.705305815,6.405516148,12.51040268,62.8706398,131.6399994,88.81434631,159.9432678,83.4336853,growth1,2014,9.09 ,163.93%,81.79%,,,,,
2014-03-18,2.802561998,6.558795452,12.69502068,63.39916611,130.6199951,89.03193665,161.0849609,84.44104004,growth1,2014,9.25 ,168.67%,83.26%,,,,,
2014-03-19,2.756428003,6.490532875,12.57194328,62.92132187,128.0899963,88.20516968,160.2265472,83.98397827,growth1,2014,9.16 ,165.96%,82.42%,,,,,
2014-03-20,2.778041124,6.522182465,12.69863987,63.16744614,127.8600006,88.22259521,161.1622009,84.21717834,growth1,2014,9.24 ,168.23%,83.13%,,,,,
2014-03-21,2.676212788,6.363316059,12.60452271,63.33989716,128.4700012,88.38794708,160.5370483,83.20378876,growth1,2014,9.12 ,164.72%,82.04%,,,,,
2014-03-24,2.608881712,6.256578922,12.5031662,63.20894623,126.1800003,88.42276001,159.8732452,82.47458649,growth1,2014,9.02 ,161.81%,81.14%,,,,,
2014-03-25,2.632987261,6.293192387,12.62262154,63.77641678,126.4100037,88.37052917,160.6319275,82.74567413,growth1,2014,9.09 ,164.04%,81.83%,,,,,
2014-03-26,2.532821894,6.131224632,12.4355402,63.47813034,125.4100037,88.74472046,159.4766083,81.67992401,growth1,2014,8.92 ,159.15%,80.31%,,,,,
2014-03-27,2.487934828,6.062961578,12.39450359,63.99468613,124.5899963,88.83176422,159.1403809,81.22184753,growth1,2014,8.87 ,157.63%,79.84%,,,,,
2014-03-28,2.504143715,6.088404655,12.49830437,64.79498291,124.5599976,88.51844788,159.924942,81.38076019,growth1,2014,8.93 ,159.48%,80.42%,,,,,
2014-03-31,2.554018974,6.171561241,12.71073151,64.79498291,123.6100006,88.52716064,161.2354126,81.96038055,growth1,2014,9.08 ,163.68%,81.72%,,,,,
2014-04-01,2.69242239,6.386898518,12.87367535,65.18055725,123.3899994,88.34403229,162.3045197,83.40011597,growth1,2014,9.26 ,168.95%,83.35%,,,,,
2014-04-02,2.713619471,6.421030045,12.96178341,65.41339874,124.3199997,87.96047211,162.8477325,83.6151123,growth1,2014,9.32 ,170.69%,83.89%,,,,,
2014-04-03,2.649612427,6.320497513,12.93281651,65.83537292,123.9199982,88.02149963,162.6321411,82.95139313,growth1,2014,9.26 ,168.91%,83.34%,,,,,
2014-04-04,2.439306259,5.979185104,12.62745094,65.59527588,125.5699997,88.56207275,160.7095184,80.74504852,growth1,2014,8.95 ,159.90%,80.55%,,,,,
2014-04-07,2.366155863,5.872447014,12.34622288,64.49668121,124.9100037,88.77128601,158.9334412,79.97848511,growth1,2014,8.76 ,154.37%,78.83%,,,,,
2014-04-08,2.432240009,5.975460529,12.441576,65.14418793,126.0899963,88.89334869,159.5886993,80.7170105,growth1,2014,8.85 ,157.14%,79.69%,,,,,
2014-04-09,2.556927681,6.182110786,12.71193981,65.44248199,126.3199997,88.86720276,161.3043976,82.10062408,growth1,2014,9.08 ,163.83%,81.76%,,,,,
2014-04-10,2.320852995,5.800460815,12.17241859,64.53305054,127.0100021,89.24207306,157.9160919,79.55776215,growth1,2014,8.64 ,150.87%,77.75%,,,,,
2014-04-11,2.239806414,5.665797234,11.95636845,64.35115051,126.9300003,89.42518616,156.493515,78.63225555,growth1,2014,8.47 ,145.94%,76.22%,,,,,
2014-04-14,2.290096045,5.752057076,12.14224243,65.23151398,127.8499985,89.28567505,157.7264252,79.24925232,growth1,2014,8.60 ,149.78%,77.41%,,,,,
2014-04-15,2.312955618,5.788669109,12.31604862,66.10455322,125.4899979,89.39029694,158.8127441,79.51102448,growth1,2014,8.70 ,152.80%,78.34%,,,,,
2014-04-16,2.402730703,5.939467907,12.55865097,66.89756775,125.5400009,89.25081635,160.4767761,80.56745911,growth1,2014,8.90 ,158.34%,80.06%,,,,,
2014-04-17,2.403977871,5.943191528,12.5960722,67.50870514,124.75,88.74517822,160.7009125,80.58612823,growth1,2014,8.92 ,158.93%,80.24%,,,,,
2014-04-21,2.45842433,6.033174038,12.69262791,67.96705627,124.2399979,88.72768402,161.261322,81.18444824,growth1,2014,9.01 ,161.53%,81.05%,,,,,
2014-04-22,2.518690586,6.130602837,12.79642773,67.85792542,123.7799988,88.69280243,161.9941711,81.82952118,growth1,2014,9.10 ,164.35%,81.92%,,,,,
2014-04-23,2.450112343,6.020141602,12.75056076,68.21443176,123.7600021,88.91955566,161.6147766,81.10965729,growth1,2014,9.03 ,162.20%,81.26%,,,,,
2014-04-24,2.522430897,6.137429714,12.79160118,68.23625183,124.5599976,88.89334869,161.9424286,81.88558197,growth1,2014,9.10 ,164.37%,81.93%,,,,,
2014-04-25,2.400652885,5.939467907,12.58882713,67.82884216,125.4300003,89.0153656,160.6146698,80.57678223,growth1,2014,8.91 ,158.77%,80.19%,,,,,
2014-04-28,2.426421404,5.982287884,12.66486549,67.94523621,124.8799973,88.88459015,161.1233521,80.83856201,growth1,2014,8.97 ,160.44%,80.71%,,,,,
2014-04-29,2.480037212,6.07227087,12.77470112,68.2580719,124.8600006,88.96311188,161.8734589,81.48361969,growth1,2014,9.06 ,163.24%,81.58%,,,,,
2014-04-30,2.502065182,6.104539871,12.86763763,68.19986725,124.2200012,89.19850159,162.3562469,81.69864655,growth1,2014,9.13 ,165.03%,82.13%,,,,,
2014-05-01,2.524508953,6.14363575,12.85436058,68.04711151,123.8000031,89.45532227,162.3735046,81.9417038,growth1,2014,9.14 ,165.35%,82.24%,,,,,
2014-05-02,2.512040138,6.120053768,12.82056808,68.18533325,125.0599976,89.58634186,162.1407318,81.79211426,growth1,2014,9.11 ,164.55%,81.99%,,,,,
2014-05-05,2.547784805,6.182110786,12.8712635,68.50543213,126.2200012,89.53393555,162.4511261,82.22215271,growth1,2014,9.16 ,166.11%,82.47%,,,,,
2014-05-06,2.449281216,6.020762444,12.650383,68.60729218,125.9800034,89.6387558,161.0371246,81.15641022,growth1,2014,8.98 ,160.75%,80.81%,,,,,
2014-05-07,2.427252531,5.984149456,12.79280663,69.20389557,124.1699982,89.70862579,161.9855957,80.92269897,growth1,2014,9.03 ,162.33%,81.30%,,,,,
2014-05-08,2.418940306,5.974840641,12.76263142,68.21443176,124.1699982,89.80469513,161.8131104,80.84790039,growth1,2014,9.01 ,161.76%,81.12%,,,,,
2014-05-09,2.447202206,6.020762444,12.80849457,68.14897156,124.0999985,89.7348175,162.0544739,81.14706421,growth1,2014,9.06 ,163.04%,81.52%,,,,,
2014-05-12,2.566487789,6.213758945,13.05109787,68.62915039,124.9400024,89.49898529,163.6322784,82.4839325,growth1,2014,9.27 ,169.15%,83.41%,,,,,
2014-05-13,2.571890116,6.22182703,13.07041168,68.88376617,124.5999985,89.84838867,163.7788544,82.54001617,growth1,2014,9.28 ,169.54%,83.53%,,,,,
2014-05-14,2.533653021,6.156667709,12.95212841,68.91287994,125.8099976,90.25894165,163.0028992,82.10997772,growth1,2014,9.19 ,166.95%,82.73%,,,,,
2014-05-15,2.475049973,6.06358242,12.72159576,68.12712097,124.7699966,90.58211517,161.5716858,81.46492004,growth1,2014,9.03 ,162.35%,81.30%,,,,,
2014-05-16,2.521184206,6.141773224,12.81574059,67.95249939,124.5,90.38994598,162.1320648,81.99778748,growth1,2014,9.12 ,164.76%,82.05%,,,,,
2014-05-19,2.575215578,6.230515003,12.90626335,68.16350555,124.5800018,90.27636719,162.727005,82.5680542,growth1,2014,9.20 ,167.26%,82.83%,,,,,
2014-05-20,2.546952724,6.183973312,12.72762871,67.96705627,124.6900024,90.53844452,161.7010651,82.26889801,growth1,2014,9.09 ,164.05%,81.83%,,,,,
2014-05-21,2.618856668,6.300639629,12.94729996,68.70191956,124.3899994,90.39868164,163.0632782,83.05419922,growth1,2014,9.26 ,168.80%,83.30%,,,,,
2014-05-22,2.651275158,6.352147579,13.01489258,68.63640594,124.6699982,90.30260468,163.4598694,83.41879272,growth1,2014,9.31 ,170.48%,83.82%,,,,,
2014-05-23,2.710709333,6.447714329,13.12110329,68.49816132,124.5100021,90.48604584,164.115097,84.026474,growth1,2014,9.41 ,173.30%,84.70%,,,,,
2014-05-27,2.812536955,6.610303402,13.28284264,68.68733215,121.8499985,90.51221466,165.1238556,85.07350922,growth1,2014,9.57 ,177.83%,86.10%,,,,,
2014-05-28,2.785938025,6.566243649,13.25870705,68.80374908,121.1999969,91.01015472,165.0031891,84.81175995,growth1,2014,9.53 ,176.89%,85.81%,,,,,
2014-05-29,2.842462301,6.648777962,13.39871311,69.39305878,120.9400024,90.89661407,165.8567657,85.35400391,growth1,2014,9.64 ,180.05%,86.79%,,,,,
2014-05-30,2.839968681,6.653122425,13.43492222,69.34211731,120.4300003,90.82672119,166.1239777,85.36332703,growth1,2014,9.66 ,180.62%,86.97%,,,,,
2014-06-02,2.832903147,6.636368275,13.46750832,69.25484467,119.6999969,90.41110229,166.3136292,85.27918243,growth1,2014,9.67 ,180.88%,87.05%,,,,,
2014-06-03,2.828746796,6.633263588,13.45785427,69.49490356,120.0100021,89.95608521,166.2274628,85.2417984,growth1,2014,9.67 ,180.69%,86.99%,,,,,
2014-06-04,2.858671904,6.677946568,13.51337433,69.45851898,119.7600021,89.88612366,166.5636749,85.55966187,growth1,2014,9.71 ,182.10%,87.42%,,,,,
2014-06-05,2.933069229,6.792750835,13.68235207,69.85868073,120.6600037,90.0173111,167.6500092,86.27953339,growth1,2014,9.85 ,186.10%,88.67%,,,,,
2014-06-06,2.98045063,6.869700909,13.81511974,70.43343353,120.6100006,89.94738007,168.4518585,86.77498627,growth1,2014,9.95 ,189.06%,89.58%,,,,,
2014-06-09,2.97504735,6.859151363,13.84529591,70.54257965,120.6500015,89.81615448,168.6242676,86.70955658,growth1,2014,9.96 ,189.36%,89.68%,,,,,
2014-06-10,2.992087364,6.880251408,13.85012245,70.42614746,121.3899994,89.65859985,168.641571,86.85912323,growth1,2014,9.98 ,189.73%,89.79%,,,,,
2014-06-11,2.987515688,6.876526833,13.75356293,70.69535828,121.4100037,89.78109741,168.0552521,86.84043121,growth1,2014,9.93 ,188.27%,89.34%,,,,,
2014-06-12,2.909378767,6.759239197,13.55803299,70.92816925,122.6399994,90.13108063,166.8654785,86.05513763,growth1,2014,9.77 ,183.84%,87.96%,,,,,
2014-06-13,2.929328918,6.795853138,13.6376915,71.60475159,122.9599991,89.95608521,167.3741455,86.30757141,growth1,2014,9.83 ,185.48%,88.47%,,,,,
2014-06-16,2.940134525,6.80640316,13.65579796,72.0340271,122.4199982,89.95608521,167.5121002,86.38233185,growth1,2014,9.84 ,185.90%,88.60%,,,,,
2014-06-17,2.944291353,6.813229084,13.72821903,71.98311615,122.2799988,89.57987213,167.9776459,86.42907715,growth1,2014,9.88 ,187.04%,88.96%,,,,,
2014-06-18,2.997907162,6.896386147,13.93099308,72.52877045,122.6699982,90.05238342,169.2105713,86.9152298,growth1,2014,10.02 ,191.11%,90.22%,,,,,
